Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,YOM,No of vehicle,Model_Code,Clean_Name
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,COLOMBO,RECONDITIONED,2023.0,5,5BA-KSP210,YARIS
CAR,HONDA,CR-V VTI-L7,AUSTRALIA,PETROL,1498.0,MATALE,RECONDITIONED,2025.0,1,CR-V,VTI-L7
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2025.0,2,5BA-LA900S,TAFT
MOTOR CYCLE,HONDA,PCX125,VIETNAM,PETROL,124.0,PUTTALAM,RECONDITIONED,2025.0,2,,PCX125
CAR,TOYOTA,5BA-A201A  RAIZE,JAPAN,PETROL,1196.0,COLOMBO,RECONDITIONED,2025.0,1,5BA-A201A,RAIZE
CAR,DAIHATSU,5BA-LA350S MIRA E S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA E S
CAR,HONDA,6AA-RV5   VEZEL,JAPAN,PETROL/ELE,1496.0,BADULLA,RECONDITIONED,2024.0,1,6AA-RV5,VEZEL
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,656.0,KALUTARA,RECONDITIONED,2023.0,1,5BD-DA17V,EVERY
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2024.0,4,5BA-LA900S,TAFT
MOTOR CYCLE,YAMAHA,R15,INDIA,PETROL,155.0,TRINCOMALEE,RECONDITIONED,2023.0,1,,R15
MOTOR CYCLE,BAJAJ,PULSAR 150,INDIA,PETROL,149.0,KALUTARA,RECONDITIONED,2023.0,1,,PULSAR 150
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,MATARA,RECONDITIONED,2023.0,4,5BA-M900A,ROOMY
CAR,TOYOTA,3BA-NGX10 CH-R,JAPAN,PETROL,1196.0,MATALE,RECONDITIONED,2023.0,1,3BA-NGX10,CH-R
MOTOR CYCLE,YAMAHA,FZS-F1-V4,INDIA,PETROL,149.0,COLOMBO,RECONDITIONED,2025.0,1,FZS-F1-V4,Unknown
CAR,SUZUKI,3BA-DA17W EVERY,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2023.0,3,3BA-DA17W,EVERY
CAR,NISSAN,4AA-B45A ROOX,JAPAN,PETROL,658.0,PUTTALAM,RECONDITIONED,2023.0,1,4AA-B45A,ROOX
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,656.0,KEGALLE,RECONDITIONED,2023.0,1,5BD-DR17V,CLIPPER
CAR,MAZDA,4AA-MJ55S FLAIR,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2023.0,1,4AA-MJ55S,FLAIR
CAR,TOYOTA,5BA-M900A  ROOMY,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2023.0,1,5BA-M900A,ROOMY
CAR,TOYOTA,5AA A202A RAIZE,JAPAN,PETROL/ELE,1196.0,KURUNEGALA,RECONDITIONED,2025.0,1,,5AA A202A RAIZE
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2025.0,1,5BA-LA900S,TAFT
CAR,NISSAN,4AA-B45A ROOX,JAPAN,PETROL,659.0,PUTTALAM,RECONDITIONED,2024.0,1,4AA-B45A,ROOX
CAR,SUZUKI,5AA-HA97S,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2024.0,1,5AA-HA97S,Unknown
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,2022.0,3,5BA-KSP210,YARIS
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,ELECTRIC,78.0,KALUTARA,RECONDITIONED,2025.0,6,5AA-A202A,RAIZE
CAR,LAND ROVER,3BA-LE72XAA DEFENDER,UNITED KINGDOM,PETROL,1996.0,COLOMBO,RECONDITIONED,2023.0,1,3BA-LE72XAA,DEFENDER
CAR,TOYOTA,6AA-AAHH40W ALPHARD,JAPAN,PETROL/ELE,2487.0,POLONNARUWA,RECONDITIONED,2024.0,1,6AA-AAHH40W,ALPHARD
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,124.0,GALLE,RECONDITIONED,2025.0,1,,PCX
CAR,HONDA,CITY RS VTEC,THAILAND,PETROL,988.0,COLOMBO,RECONDITIONED,2025.0,1,,CITY RS VTEC
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,650.0,COLOMBO,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,GAMPAHA,RECONDITIONED,2025.0,2,6AA-MXPJ10,YARIS
MOTOR CYCLE,LIMA,LM1500 DT-68,CHINA,ELECTRIC,1.5,COLOMBO,RECONDITIONED,2024.0,1,,LM1500 DT-68
DUAL PURPOSE (COMMERCIAL),TOYOTA,REVO D-CAB ROCCO,THAILAND,DIESEL,2755.0,RATNAPURA,RECONDITIONED,2025.0,1,,REVO D-CAB ROCCO
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2022.0,3,5BA-KSP210,YARIS X
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2025.0,4,5AA-MH95S,WAGON R
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2025.0,5,4AA-MK54S,SPACIA
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,KALUTARA,RECONDITIONED,2024.0,1,5BA-A201A,RAIZE
CAR,DAIHATSU,5BA-LA350S  MIRA E S,JAPAN,PETROL,656.0,MATALE,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA E S
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO GR SPORT,THAILAND,DIESEL,2755.0,GALLE,RECONDITIONED,2025.0,1,,HILUX REVO GR SPORT
CAR,VOLKSWAGEN,3BA-C1DKR T-CROSS,GERMANY,PETROL,999.0,JAFFNA,RECONDITIONED,2023.0,1,3BA-C1DKR,T-CROSS
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,1196.0,KANDY,RECONDITIONED,2022.0,3,5AA-A202A,RAIZE
CAR,TOYOTA,1KR-3382511 ROOMY,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2023.0,1,1KR-3382511,ROOMY
CAR,NISSAN,4AA-B45W DAYZ,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2023.0,2,4AA-B45W,DAYZ
CAR,TOYOTA,3BA-VJA300W LC300,JAPAN,PETROL,3444.0,POLONNARUWA,RECONDITIONED,2024.0,1,3BA-VJA300W,LC300
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,COLOMBO,RECONDITIONED,2023.0,6,6AA-MXPJ10,YARIS
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1498.0,KANDY,RECONDITIONED,2022.0,1,6AA-MXPJ10,YARIS
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,AMPARA,RECONDITIONED,2024.0,2,5BA-MH85S,WAGON R
MOTOR CYCLE,HONDA,PCX 125,JAPAN,DIESEL,124.0,PUTTALAM,RECONDITIONED,2025.0,1,,PCX 125
CAR,NISSAN,5AA-B44A ROOX,JAPAN,PETROL,656.0,GAMPAHA,RECONDITIONED,2024.0,1,5AA-B44A,ROOX
DUAL PURPOSE (COMMERCIAL),TOYOTA,REVO D-CAB ROCCO,THAILAND,DIESEL,2755.0,PUTTALAM,RECONDITIONED,2025.0,1,,REVO D-CAB ROCCO
CAR,NISSAN,5BA-B43W DAYS,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2024.0,1,5BA-B43W,DAYS
CAR,HONDA,6BA-JF5 N BOX,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,2023.0,1,6BA-JF5,N BOX
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,656.0,KURUNEGALA,RECONDITIONED,2025.0,1,5AA-MH95S,WAGON R
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,656.0,KALUTARA,RECONDITIONED,2025.0,2,5BD-DA17V,EVERY
CAR,SUZUKI,5BA-MH85S WAGON  R,JAPAN,PETROL,657.0,GALLE,RECONDITIONED,2024.0,1,5BA-MH85S,WAGON  R
CAR,DAIHATSU,5BA-LA900S  TAFT,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2025.0,1,5BA-LA900S,TAFT
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2024.0,4,5BA-LA900S,TAFT
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,2025.0,1,4BA-M900A,ROOMY
MOTOR LORRY (COMMERCIAL),ISUZU,BKG-NMR85AN ELF,JAPAN,DIESEL,2990.0,KURUNEGALA,RECONDITIONED,2011.0,1,BKG-NMR85AN,ELF
CAR,TOYOTA,6AA-AZSH35  CROWN,JAPAN,PETROL/ELE,2487.0,COLOMBO,RECONDITIONED,2024.0,1,6AA-AZSH35,CROWN
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,2023.0,1,5BA-LA350S,MIRA
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR TRAILER,SRI LANKA,NOT STATED,0.0,MONERAGALA,RECONDITIONED,2025.0,1,,TRACTOR TRAILER
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,PETROL/ELE,1196.0,MATARA,RECONDITIONED,2023.0,1,5AA-A202S,ROCKY
CAR,MERCEDES BENZ,C200 AMG,GERMANY,PETROL,1496.0,COLOMBO,RECONDITIONED,2024.0,1,,C200 AMG
CAR,HONDA,6AA-RV6 VEZEL,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,2024.0,2,6AA-RV6,VEZEL
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,2025.0,5,5AA-MH95S,WAGON R
CAR,MAZDA,3BA-HB37S CAROL,JAPAN,PETROL,650.0,COLOMBO,RECONDITIONED,2023.0,1,3BA-HB37S,CAROL
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,2,5AA-MK94S,SPACIA
CAR,MITSUBISHI,5BA-B33W EK  WAGON,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,5BA-B33W,EK  WAGON
CAR,AUDI,3AA-F3DFY Q3,GERMANY,PETROL,1497.0,COLOMBO,RECONDITIONED,2023.0,2,3AA-F3DFY,Q3
CAR,SUZUKI,5AA-ZCEDS SWIFT,JAPAN,PETROL,1196.0,KEGALLE,RECONDITIONED,2023.0,1,5AA-ZCEDS,SWIFT
CAR,DAIHATSU,5BA-M900S THOR,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,2023.0,3,5BA-M900S,THOR
MOTOR CYCLE,HONDA,PCX 160,INDONESIA,PETROL,157.0,JAFFNA,RECONDITIONED,2025.0,1,,PCX 160
CAR,HONDA,6BA-JF3 N BOX,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,2,6BA-JF3,N BOX
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,2023.0,1,4BA-M900A,ROOMY
CAR,SUZUKI,5MA-MH85S WAGON R,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2024.0,1,5MA-MH85S,WAGON R
MOTOR CYCLE,HONDA,PCX160,JAPAN,PETROL,160.0,KANDY,RECONDITIONED,2021.0,1,,PCX160
LAND VEHICLE,MASSEY FERGUSON,MF135,JAPAN,DIESEL,2498.0,KURUNEGALA,RECONDITIONED,2018.0,1,,MF135
CAR,TOYOTA,3BA-TRJ250,JAPAN,PETROL,2693.0,GALLE,RECONDITIONED,2024.0,2,3BA-TRJ250,Unknown
CAR,NISSAN,6AA-GFC28 SERENA,JAPAN,PETROL/ELE,120.0,GAMPAHA,RECONDITIONED,2024.0,1,6AA-GFC28,SERENA
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,2023.0,1,4AA-MH55S,WAGON R
MOTOR LORRY (COMMERCIAL),ISUZU,TRG-NPR85AN ELF,JAPAN,DIESEL,2990.0,HAMBANTOTA,RECONDITIONED,2019.0,1,TRG-NPR85AN,ELF
MOTOR LORRY (COMMERCIAL),ISUZU,TRG-NLR85AR ELF,JAPAN,DIESEL,2990.0,NUWARA-ELIYA,RECONDITIONED,2017.0,1,TRG-NLR85AR,ELF
CAR,TOYOTA,URBAN CRUISER TAISOR,INDIA,PETROL,998.0,RATNAPURA,RECONDITIONED,2024.0,2,,URBAN CRUISER TAISOR
CAR,NISSAN,5BA-B43W DAYZ,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2023.0,1,5BA-B43W,DAYZ
CAR,TOYOTA,6AA-AZSH36W CROWN,JAPAN,PETROL/ELE,2487.0,COLOMBO,RECONDITIONED,2024.0,1,6AA-AZSH36W,CROWN
CAR,SUZUKI,5AA-MK94S,JAPAN,PETROL,657.0,GAMPAHA,RECONDITIONED,2024.0,1,5AA-MK94S,SPECIA
CAR,TOYOTA,6AA-MXPJ10,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2023.0,1,6AA-MXPJ10,CROSS
CAR,NISSAN,5AA-B44W DAYZ,JAPAN,PETROL,659.0,GALLE,RECONDITIONED,2024.0,1,5AA-B44W,DAYZ
CAR,TOYOTA,5BA-M900A,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,2022.0,1,5BA-M900A,Unknown
COMMERCIAL,TOYOTA,3DF-GDH223B HIACE,JAPAN,DIESEL,2754.0,TRINCOMALEE,RECONDITIONED,2025.0,1,3DF-GDH223B,HIACE
SPECIAL PURPOSE VEHICLE,MITSUBISHI,WS200A WHEEL LOADER,JAPAN,DIESEL,2400.0,MONERAGALA,RECONDITIONED,2014.0,1,,WS200A WHEEL LOADER
CAR,SUZUKI,4AA-MN71S X BEE,JAPAN,PETROL,990.0,GAMPAHA,RECONDITIONED,2022.0,1,4AA-MN71S,X BEE
CAR,TOYOTA,6AA-AXUH80 HARRIER,JAPAN,PETROL/ELE,2500.0,COLOMBO,RECONDITIONED,2025.0,1,6AA-AXUH80,HARRIER
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,2023.0,3,4BA-M900A,ROOMY
CAR,DAIHATSU,5BA-LA350S  MIRA,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2023.0,2,5BA-LA350S,MIRA
CAR,AUDI,A3 S LINE 30 TSFI,GERMANY,PETROL,999.0,RATNAPURA,RECONDITIONED,2023.0,1,,A3 S LINE 30 TSFI
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,MATARA,RECONDITIONED,2025.0,4,,6AA RV5 VEZEL
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1496.0,GALLE,RECONDITIONED,2023.0,2,6AA-MXPJ10,YARIS
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL/ELE,658.0,POLONNARUWA,RECONDITIONED,2023.0,1,4AA-MH55S,WAGON R
CAR,SUZUKI,5BD-DA17V,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,5BD-DA17V,EVEVRY
CAR,TOYOTA,5BA-M910A ROOMY,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2024.0,1,5BA-M910A,ROOMY
MOTOR LORRY (COMMERCIAL),MITSUBISHI,TKG-FBA60 CANTER,JAPAN,DIESEL,2990.0,KANDY,RECONDITIONED,2014.0,1,TKG-FBA60,CANTER
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,KANDY,RECONDITIONED,2025.0,1,,PCX 125
CAR,HONDA,6BA-JH3 N WGN CUSTOM,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2023.0,1,6BA-JH3,N WGN CUSTOM
CAR,TOYOTA,6AA-2WR90W VOXY,JAPAN,PETROL/ELE,1797.0,COLOMBO,RECONDITIONED,2025.0,1,6AA-2WR90W,VOXY
CAR,DAIHATSU,5BA-LA360S MIRA E S,JAPAN,PETROL,658.0,RATNAPURA,RECONDITIONED,2023.0,1,5BA-LA360S,MIRA E S
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,JAFFNA,RECONDITIONED,2025.0,1,,YARIS CROSS
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2023.0,1,5BD-DR17V,CLIPPER
MOTOR CYCLE,HONDA,PCX125,JAPAN,PETROL,124.0,ANURADHAPURA,RECONDITIONED,2025.0,1,,PCX125
CAR,TOYOTA,6AA-MXPJ15 YARIS,JAPAN,PETROL/ELE,1496.0,GALLE,RECONDITIONED,2023.0,1,6AA-MXPJ15,YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,656.0,GALLE,RECONDITIONED,2025.0,1,5AA-MH95S,WAGON R
CAR,TOYOTA,6AA-MXPK11,JAPAN,PETROL/ELE,1496.0,GALLE,RECONDITIONED,2024.0,1,6AA-MXPK11,AQUA
CAR,NISSAN,5BD-BR17V CLIPPER,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,2025.0,1,5BD-BR17V,CLIPPER
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,JAFFNA,RECONDITIONED,2023.0,1,3BA-TRJ150W,PRADO
CAR,MITSUBISHI,4AA-B35W EKX,JAPAN,PETROL,650.0,RATNAPURA,RECONDITIONED,2023.0,1,4AA-B35W,EKX
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,KANDY,RECONDITIONED,2025.0,3,3BA-A210A,RAIZE
CAR,LAND ROVER,RANGE ROVER EVOQUE,UNITED KINGDOM,PETROL/ELE,1498.0,GAMPAHA,RECONDITIONED,2024.0,1,,RANGE ROVER EVOQUE
CAR,DAIHATSU,5AA-A202S ROCKY,JAPAN,ELECTRIC,78.0,KANDY,RECONDITIONED,2022.0,1,5AA-A202S,ROCKY
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1490.0,COLOMBO,RECONDITIONED,2025.0,2,6AA-RV5,VEZEL
CAR,SUZUKI,3BA DA17W EVERY,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2025.0,1,,3BA DA17W EVERY
SPECIAL PURPOSE VEHICLE,KOMATSU,510 WHEEL LOADER,JAPAN,DIESEL,3290.0,BATTICALOA,RECONDITIONED,2018.0,1,,510 WHEEL LOADER
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,KANDY,RECONDITIONED,2022.0,2,5AA-A202A,RAIZE
CAR,TOYOTA,6AA - ZWR90W VOXY,JAPAN,PETROL/ELE,1797.0,COLOMBO,RECONDITIONED,2025.0,1,,6AA - ZWR90W VOXY
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,124.0,GAMPAHA,RECONDITIONED,2025.0,3,,PCX
CAR,TOYOTA,5BA-KSP210  YARIS,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,2023.0,1,5BA-KSP210,YARIS
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,KALUTARA,RECONDITIONED,2022.0,1,4BA-M900A,ROOMY
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO ROCCO,THAILAND,DIESEL,2755.0,POLONNARUWA,RECONDITIONED,2025.0,2,,HILUX REVO ROCCO
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,JAPAN,DIESEL,2393.0,COLOMBO,RECONDITIONED,2024.0,1,3DF-GUN125,HILUX
CAR,NISSAN,4AA-B45A ROOX,JAPAN,PETROL,658.0,TRINCOMALEE,RECONDITIONED,2023.0,1,4AA-B45A,ROOX
CAR,TOYOTA,URBAN CRUISER TAISOR,INDIA,PETROL,998.0,BADULLA,RECONDITIONED,2025.0,1,,URBAN CRUISER TAISOR
CAR,NISSAN,5BA-B43W,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2023.0,1,5BA-B43W,DAYZ
CAR,TOYOTA,3BA-A210A RAIZE,JAPAN,PETROL,996.0,KEGALLE,RECONDITIONED,2024.0,1,3BA-A210A,RAIZE
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,656.0,ANURADHAPURA,RECONDITIONED,2024.0,1,5BD-DA17V,EVERY
CAR,SUZUKI,5BD-DA17V EVERY,JAPAN,PETROL,658.0,TRINCOMALEE,RECONDITIONED,2024.0,1,5BD-DA17V,EVERY
SPECIAL PURPOSE VEHICLE,CAT,910H WHEEL LOADER,JAPAN,DIESEL,3800.0,ANURADHAPURA,RECONDITIONED,2014.0,1,,910H WHEEL LOADER
PRIMER MOVER,RENAULT,T 460,FRANCE,DIESEL,10837.0,KURUNEGALA,RECONDITIONED,2020.0,1,,T 460
DUAL PURPOSE (COMMERCIAL),FORD,RANGER WILDTRAK,THAILAND,DIESEL,2993.0,KURUNEGALA,RECONDITIONED,2024.0,1,,RANGER WILDTRAK
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,KEGALLE,RECONDITIONED,2024.0,1,5AA-MK94S,SPACIA
MOTOR LORRY (COMMERCIAL),ISUZU,TPG-NPR85AN ELF,JAPAN,DIESEL,2990.0,COLOMBO,RECONDITIONED,2016.0,1,TPG-NPR85AN,ELF
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,2023.0,4,5BA-MH85S,WAGON R
CAR,NISSAN,4AA-B45A ROOX,JAPAN,PETROL,650.0,COLOMBO,RECONDITIONED,2024.0,1,4AA-B45A,ROOX
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,POLONNARUWA,RECONDITIONED,2024.0,1,5AA-MK94S,SPACIA
CAR,NISSAN,5BD-DR17V CLIPPER,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,2023.0,1,5BD-DR17V,CLIPPER
SINGLE CAB,DAIHATSU,3BD-S500P HIJET,JAPAN,PETROL,656.0,KURUNEGALA,RECONDITIONED,2024.0,1,3BD-S500P,HIJET
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,THAILAND,DIESEL,2393.0,PUTTALAM,RECONDITIONED,2023.0,1,3DF-GUN125,HILUX
CAR,TOYOTA,3BA-A210A  RAIZE,JAPAN,PETROL,996.0,MONERAGALA,RECONDITIONED,2025.0,1,3BA-A210A,RAIZE
CAR,DAIHATSU,3BA-LA150S MOVE,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,2023.0,1,3BA-LA150S,MOVE
CAR,MITSUBISHI,5AA-B34W EK X,JAPAN,PETROL/ELE,658.0,GAMPAHA,RECONDITIONED,2025.0,1,5AA-B34W,EK X
CAR,MITSUBISHI,5AA-B34W EK X,JAPAN,PETROL,659.0,KALUTARA,RECONDITIONED,2023.0,1,5AA-B34W,EK X
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,MATARA,RECONDITIONED,2023.0,1,5BA-A201A,RAIZE
CAR,SUZUKI,5AA-MK53S SPACIA,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,2022.0,1,5AA-MK53S,SPACIA
CAR,HONDA,6AA-RV5  VEZEL,JAPAN,PETROL/ELE,1496.0,RATNAPURA,RECONDITIONED,2023.0,1,6AA-RV5,VEZEL
MOTOR CYCLE,HONDA,PCX 160,THAILAND,PETROL,157.0,COLOMBO,RECONDITIONED,2025.0,4,,PCX 160
MOTOR CYCLE,HONDA,PCX-160,THAILAND,PETROL,157.0,COLOMBO,RECONDITIONED,2025.0,1,PCX-160,Unknown
CAR,HONDA,6AA RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,RATNAPURA,RECONDITIONED,2025.0,1,,6AA RV5 VEZEL
CAR,KIA,SONET G1.0T,INDIA,PETROL,998.0,KANDY,RECONDITIONED,2025.0,1,,SONET G1.0T
CAR,DAIHATSU,5BA-LA350S MIRA E.S,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2024.0,1,5BA-LA350S,MIRA E.S
CAR,DAIHATSU,5BA-LA850S  CANBUS,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,2023.0,1,5BA-LA850S,CANBUS
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,659.0,GAMPAHA,RECONDITIONED,2024.0,1,5BA-B33W,EK WAGON
CAR,TOYOTA,3BA-TRJ150W PRADO,JAPAN,PETROL,2693.0,MATARA,RECONDITIONED,2023.0,1,3BA-TRJ150W,PRADO
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1190.0,GALLE,RECONDITIONED,2024.0,1,5BA-A201A,RAIZE
DUAL PURPOSE (COMMERCIAL),MITSUBISHI,TRITON ATHLETE,THAILAND,DIESEL,2442.0,GAMPAHA,RECONDITIONED,2025.0,1,,TRITON ATHLETE
MOTOR CYCLE,HONDA,PCX160 ABS,INDONESIA,PETROL,160.0,COLOMBO,RECONDITIONED,2025.0,1,,PCX160 ABS
CAR,PORSCHE,PANAMARA 4E HYBRID,GERMANY,PETROL/ELE,2894.0,COLOMBO,RECONDITIONED,2024.0,1,,PANAMARA 4E HYBRID
CAR,LAND ROVER,RANGE ROVER  P460E,UNITED KINGDOM,PETROL/ELE,2996.0,COLOMBO,RECONDITIONED,2025.0,1,,RANGE ROVER  P460E
CAR,TOYOTA,5BA-A201A RAIZE,JAPAN,PETROL,1196.0,POLONNARUWA,RECONDITIONED,2024.0,1,5BA-A201A,RAIZE
CAR,SUZUKI,4AA-MK54S SPACIA,JAPAN,PETROL,658.0,AMPARA,RECONDITIONED,2024.0,2,4AA-MK54S,SPACIA
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,ANURADHAPURA,RECONDITIONED,2024.0,1,5BA-KSP210,YARIS
CAR,TOYOTA,5BA-KSP210,JAPAN,PETROL,998.0,HAMBANTOTA,RECONDITIONED,2025.0,1,5BA-KSP210,YARIS X
CAR,DAIHATSU,5BA-LA360S MIRA E.S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2023.0,1,5BA-LA360S,MIRA E.S
CAR,HONDA,6AA-RV5 VEZEL,JAPAN,PETROL/ELE,1496.0,MONERAGALA,RECONDITIONED,2025.0,2,6AA-RV5,VEZEL
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,650.0,MATARA,RECONDITIONED,2025.0,1,5AA-MH95S,WAGON R
CAR,DAIHATSU,5BA-LA350S MIRA ES,JAPAN,PETROL,658.0,BATTICALOA,RECONDITIONED,2025.0,1,5BA-LA350S,MIRA ES
DUAL PURPOSE (COMMERCIAL),TOYOTA,HOLUX REVO ROCCO,THAILAND,DIESEL,2755.0,KURUNEGALA,RECONDITIONED,2025.0,1,,HOLUX REVO ROCCO
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,COLOMBO,RECONDITIONED,2025.0,1,,KDH223R-LEMDYT HIACE
